"date","zone","tow.number","tow.id","valid","station.type","captain","start.time.logbook","stop.time.logbook","start.time","stop.time","haul.time","liftoff.time","longitude","latitude","longitude.start","longitude.stop","latitude.start","latitude.stop","longitude.start.logbook","longitude.stop.logbook","latitude.start.logbook","latitude.stop.logbook","depth","bottom.temperature","warp","swept.area","swept.area.method","groundfish.sample","water.sample","comment"
"2024-09-06","12",8,"GP288F",1,"fixed","Ghislain Bourgeois","13:59:19","14:04:21","13:59:24","        ","14:07:09","14:04:28",NA,NA,-6130.571,-6130.4729,4647.7086,4647.8756,-6130.572,-6130.472,4647.7057,4647.8756,34,1.79,100,2503,"model",0,NA,"Stable ~ 2.1 kts"
"2024-09-06","19",9,"GP299F",1,"fixed","Ghislain Bourgeois","15:22:12","15:27:14","15:22:14","        ","15:30:00","15:27:15",NA,NA,-6121.5286,-6121.3346,4643.9766,4644.1109,-6121.53,-6121.334,4643.9757,4644.1109,37,1.91,100,2978,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-06","19",10,"GP304F",1,"free","Ghislain Bourgeois","16:24:06","16:29:06","16:24:01","        ","16:31:45","16:29:21",NA,NA,-6115.3988,-6115.2672,4648.0221,4648.191,-6115.396,-6115.267,4648.0246,4648.191,36,1.88,100,2745,"average",0,NA,"Stable ~ 2.2 kts"
"2024-09-10","19",1,"GP336F",1,"free","Ghislain Bourgeois","07:36:28","07:41:27","07:36:20","        ","07:47:36","07:41:37",NA,NA,-6102.3783,-6102.1784,4643.7891,4643.9214,-6102.372,-6102.178,4643.7927,4643.9214,66,2.91,200,2227,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-10","19",2,"GP319F",1,"free","Ghislain Bourgeois","09:05:39","09:10:40","09:05:32","        ","09:13:59","09:10:46",NA,NA,-6107.6958,-6107.4977,4640.6939,4640.8304,-6107.691,-6107.497,4640.6966,4640.8304,50,2.22,150,2829,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-10","12",3,"GP305F",1,"free","Ghislain Bourgeois","10:22:30","10:27:33","10:22:09","        ","10:30:57","10:27:38",NA,NA,-6114.4482,-6114.1931,4637.8397,4637.9355,-6114.432,-6114.193,4637.8468,4637.9355,43,2.37,125,2776,"average",0,NA,"Stable ~ 2.2 kts"
"2024-09-10","19",4,"GP306F",1,"free","Ghislain Bourgeois","12:07:19","12:12:19","12:06:51","        ","12:14:52","12:12:25",NA,NA,-6125.9868,-6125.7038,4635.2385,4635.2187,-6125.962,-6125.703,4635.24,4635.2187,34,2.1,100,3834,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-10","12",5,"GP286F",1,"free","Ghislain Bourgeois","13:18:14","13:23:14","13:18:05","        ","13:25:56","13:23:21",NA,NA,-6132.9442,-6132.7376,4636.5144,4636.3963,-6132.939,-6132.737,4636.5107,4636.3963,34,1.4,100,3142,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-10","12",6,"GP283F",1,"free","Ghislain Bourgeois","14:53:48","14:58:49","14:53:33","        ","15:02:12","14:58:59",NA,NA,-6136.7383,-6136.5445,4644.3436,4644.2012,-6136.73,-6136.544,4644.336,4644.2012,40,1.91,125,3494,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-10","12",7,"GP268F",1,"free","Ghislain Bourgeois","16:15:34","16:20:34","16:15:25","        ","16:23:21","16:20:34",NA,NA,-6146.3653,-6146.1804,4640.6844,4640.8286,-6146.359,-6146.18,4640.6884,4640.8286,35,1.12,100,2400,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-10","12",8,"GP274F",1,"free","Ghislain Bourgeois","17:35:01","17:40:01","17:34:51","        ","17:42:39","17:40:08",NA,NA,-6142.4379,-6142.2807,4636.8687,4636.7103,-6142.433,-6142.28,4636.8629,4636.7103,33,1.15,100,2840,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-10","12",9,"GP272F",1,"fixed","Ghislain Bourgeois","18:59:53","19:04:53","18:59:35","        ","19:06:51","19:04:53",NA,NA,-6147.5249,-6147.5018,4629.4814,4629.6759,-6147.524,-6147.501,4629.4927,4629.6759,23,1.71,75,2321,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-11","12",1,"GP267F",1,"free","Ghislain Bourgeois","06:25:25","06:30:26","06:25:16","        ","06:32:19","06:30:32",NA,NA,-6147.3569,-6147.0814,4623.5137,4623.5342,-6147.349,-6147.081,4623.5142,4623.5342,22,2.84,75,1961,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-11","12",2,"GP280F",1,"fixed","Ghislain Bourgeois","07:22:31","07:27:29","07:22:13","        ","07:29:22","07:27:33",NA,NA,-6137.5997,-6137.3436,4622.9687,4623.0359,-6137.584,-6137.343,4622.9709,4623.0359,29,1.34,75,2143,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-11","12",3,"GP276F",1,"fixed","Ghislain Bourgeois","08:47:24","08:52:26","08:47:11","        ","08:55:02","08:52:31",NA,NA,-6139.0712,-6138.8339,4615.8702,4615.9788,-6139.06,-6138.833,4615.875,4615.9788,34,1.61,100,2519,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-11","12",4,"GP284F",1,"free","Ghislain Bourgeois","09:37:54","09:42:57","09:37:34","        ","09:45:48","09:43:03",NA,NA,-6136.009,-6135.7761,4612.8332,4612.9561,-6135.996,-6135.776,4612.8406,4612.9561,31,1.71,100,2148,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-11","12",5,"GP294F",1,"free","Ghislain Bourgeois","10:46:15","10:51:15","10:46:12","        ","10:53:14","10:51:23",NA,NA,-6126.8148,-6126.5987,4611.742,4611.8579,-6126.812,-6126.598,4611.7431,4611.8579,22,2.42,75,2525,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-11","12",6,"GP301F",1,"fixed","Ghislain Bourgeois","12:31:17","12:36:21","12:30:58","        ","12:38:16","12:36:26",NA,NA,-6120.527,-6120.3038,4622.1169,4622.2496,-6120.514,-6120.303,4622.1262,4622.2496,26,1.75,75,2475,"average",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-11","12",7,"GP289F",1,"fixed","Ghislain Bourgeois","13:59:04","14:04:04","13:59:18","        ","14:06:28","14:04:12",NA,NA,-6128.7032,-6128.4779,4627.3587,4627.4376,-6128.715,-6128.477,4627.3539,4627.4376,34,2.1,100,2117,"model",0,NA,"Force a cause de vase ~ 2.2 kts"
"2024-09-11","12",8,"GP298F",1,"fixed","Ghislain Bourgeois","14:51:31","14:56:31","14:51:57","        ","14:59:12","14:56:34",NA,NA,-6121.5918,-6121.3667,4627.5534,4627.6345,-6121.612,-6121.366,4627.5461,4627.6345,33,2.1,100,2037,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-13","19",1,"GP339F",1,"free","Ghislain Bourgeois","06:36:25","06:41:26","06:36:25","        ","06:48:44","06:41:45",NA,NA,-6045.4462,-6045.2266,4709.1114,4709.2272,-6045.446,-6045.226,4709.1114,4709.2272,81,4.69,250,2290,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-13","19",2,"GP340F",1,"free","Ghislain Bourgeois","08:05:06","08:10:06","08:05:00","        ","08:15:42","08:10:27",NA,NA,-6044.7733,-6044.6132,4703.4088,4703.5667,-6044.769,-6044.613,4703.4117,4703.5667,80,5.2,250,2430,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-13","19",3,"GP349F",1,"fixed","Ghislain Bourgeois","09:45:48","09:50:48","09:45:47","        ","09:57:25","09:51:08",NA,NA,-6030.0416,-6029.7734,4704.4934,4704.5274,-6030.04,-6029.773,4704.4936,4704.5274,70,3.53,200,2757,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-13","19",4,"GP355F",1,"free","Ghislain Bourgeois","11:09:38","11:14:39","11:09:41","        ","11:23:38","11:15:05",NA,NA,-6021.513,-6021.2462,4712.3421,4712.3906,-6021.515,-6021.246,4712.3415,4712.3906,102,6.63,300,2630,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-13","19",5,"GP347F",1,"fixed","Ghislain Bourgeois","12:38:28","12:43:28","12:38:12","        ","12:51:34","12:43:50",NA,NA,-6026.7029,-6026.4125,4712.6673,4712.6656,-6026.687,-6026.412,4712.6673,4712.6656,91,6.38,275,2335,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-13","19",6,"GP348F",0,"free","Ghislain Bourgeois","13:55:35","14:00:38","        ","        ","14:08:43","        ",NA,NA,NA,NA,NA,NA,-6032.399,-6032.111,4712.019,4712.0305,90,6.48,275,NA,"",0,NA,"Chalut déchiré (poche et belly) - accroche et force ~ 2.2 kts"
"2024-09-13","19",7,"GP348FR1",1,"free","Ghislain Bourgeois","14:51:09","14:56:10","14:51:06","        ","15:04:18","14:56:36",NA,NA,-6033.1986,-6032.9317,4712.1824,4712.2386,-6033.195,-6032.931,4712.1829,4712.2386,89,6.47,375,2047,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-13","19",8,"GP343F",1,"fixed","Ghislain Bourgeois","16:28:31","16:33:28","16:28:33","        ","16:37:24","16:33:33",NA,NA,-6040.7476,-6040.5199,4713.2779,4713.3763,-6040.749,-6040.519,4713.2773,4713.3763,52,1.84,150,2993,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-13","19",9,"GP345F",1,"fixed","Ghislain Bourgeois","17:53:59","17:58:59","17:53:50","        ","18:01:28","17:59:06",NA,NA,-6038.843,-6039.0019,4721.868,4722.0327,-6038.847,-6039.001,4721.8726,4722.0327,36,1.75,100,2296,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-13","19",10,"GP337F",1,"fixed","Ghislain Bourgeois","18:56:45","19:01:45","18:56:34","        ","19:04:15","19:01:51",NA,NA,-6047.9735,-6048.1371,4722.0157,4722.1756,-6047.979,-6048.137,4722.022,4722.1756,34,1.67,100,2381,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","12",1,"GP328F",1,"free","Ghislain Bourgeois","06:30:55","06:35:55","06:30:57","        ","06:37:53","06:35:59",NA,NA,-6056.0972,-6056.1666,4726.9184,4726.7433,-6056.096,-6056.166,4726.9195,4726.7433,27,1.75,75,2369,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","12",2,"GP321F",1,"fixed","Ghislain Bourgeois","07:31:48","07:36:48","07:31:49","        ","07:38:43","07:36:54",NA,NA,-6100.5892,-6100.6973,4721.8503,4721.6852,-6100.589,-6100.697,4721.8508,4721.6852,29,1.75,75,2210,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","12",3,"GP310F",1,"free","Ghislain Bourgeois","08:32:50","08:37:51","08:32:50","        ","08:39:43","08:37:51",NA,NA,-6108.323,-6108.3976,4722.7879,4722.6138,-6108.323,-6108.397,4722.7879,4722.6138,24,1.87,75,2190,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","12",4,"GP308F",1,"free","Ghislain Bourgeois","09:12:27","09:17:27","09:12:27","        ","09:19:22","09:17:32",NA,NA,-6109.5095,-6109.5712,4719.6969,4719.5178,-6109.509,-6109.571,4719.6969,4719.5178,25,1.78,75,2403,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","12",5,"GP314F",1,"free","Ghislain Bourgeois","09:58:13","10:03:14","09:58:14","        ","10:05:10","10:03:20",NA,NA,-6105.7538,-6105.8473,4719.921,4719.7493,-6105.753,-6105.847,4719.9217,4719.7493,28,1.83,75,2371,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","19",6,"GP333F",1,"free","Ghislain Bourgeois","11:42:04","11:47:07","11:41:53","        ","11:50:26","11:47:14",NA,NA,-6052.8332,-6052.9929,4716.3871,4716.236,-6052.836,-6052.992,4716.3815,4716.236,44,1.67,125,3328,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","19",7,"GP329F",0,"free","Ghislain Bourgeois","12:41:04","12:46:05","        ","        ","12:49:27","        ",NA,NA,NA,NA,NA,NA,-6054.746,-6054.726,4710.4012,4710.2216,43,2.06,125,NA,"",0,NA,"Chalut déchiré (aile et poche) - accroche et force ~ 2.2 kts"
"2024-09-14","19",8,"GP329FR1",1,"fixed","Ghislain Bourgeois","13:48:38","13:53:38","13:48:24","        ","13:57:02","13:53:48",NA,NA,-6054.6924,-6054.8117,4709.4651,4709.2918,-6054.695,-6054.811,4709.456,4709.2918,50,2.64,150,3280,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","12",9,"GP311F",1,"fixed","Ghislain Bourgeois","15:22:06","15:27:06","15:21:57","        ","15:29:43","15:27:11",NA,NA,-6106.926,-6106.9704,4710.0435,4709.8579,-6106.926,-6106.97,4710.0384,4709.8579,31,1.89,100,3257,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","19",10,"GP317F",1,"free","Ghislain Bourgeois","16:16:35","16:21:34","16:16:28","        ","16:24:47","16:21:43",NA,NA,-6103.0351,-6103.0692,4706.5112,4706.3253,-6103.036,-6103.069,4706.5067,4706.3253,41,1.91,125,3535,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","12",11,"GP307F",1,"free","Ghislain Bourgeois","17:26:20","17:31:21","17:26:08","        ","17:33:53","17:31:29",NA,NA,-6109.4572,-6109.4815,4702.8662,4702.6769,-6109.457,-6109.481,4702.858,4702.6769,32,1.87,100,3074,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-14","19",12,"GP327F",1,"free","Ghislain Bourgeois","18:47:40","18:52:40","18:47:32","        ","18:57:31","18:53:08",NA,NA,-6057.4692,-6057.4718,4700.5937,4700.4058,-6057.469,-6057.471,4700.5885,4700.4058,55,2.41,175,3141,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-15","19",1,"GP338F",1,"fixed","Ghislain Bourgeois","06:34:55","06:39:55","06:34:50","        ","06:44:50","06:40:07",NA,NA,-6053.6291,-6053.3591,4700.3604,4700.4026,-6053.624,-6053.359,4700.3611,4700.4026,62,2.98,175,3337,"model",0,NA,"Stable ~ 2.1 kts"
"2024-09-15","19",2,"GP322F",1,"free","Ghislain Bourgeois","07:55:54","08:00:54","07:55:47","        ","08:04:44","08:01:03",NA,NA,-6100.4551,-6100.1849,4656.2242,4656.2778,-6100.448,-6100.184,4656.2252,4656.2778,53,2.31,150,3100,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-15","19",3,"GP309F",1,"free","Ghislain Bourgeois","09:18:47","09:23:48","09:18:33","        ","09:26:25","09:23:52",NA,NA,-6108.8006,-6108.5184,4654.6103,4654.6247,-6108.788,-6108.518,4654.6103,4654.6247,33,1.95,100,2547,"model",0,NA,"Stable ~ 2.1 kts"
"2024-09-15","19",4,"GP318F",1,"free","Ghislain Bourgeois","10:24:15","10:29:17","10:24:05","        ","10:33:59","10:29:28",NA,NA,-6102.1524,-6101.8698,4651.1232,4651.1026,-6102.143,-6101.869,4651.1223,4651.1026,57,2.72,175,3186,"model",0,NA,"Stable ~ 2.2 kts"
"2024-09-15","19",5,"GP332F",1,"free","Ghislain Bourgeois","11:46:01","11:51:01","11:46:00","        ","11:55:42","11:51:10",NA,NA,-6052.0706,-6051.8164,4654.8041,4654.8817,-6052.069,-6051.816,4654.8043,4654.8817,59,2.83,175,3454,"model",0,NA,"Accroche et force ~ 2.2 kts"
"2024-09-15","19",6,"GP330F",1,"free","Ghislain Bourgeois","12:53:26","12:58:25","12:53:28","        ","13:02:22","12:58:26",NA,NA,-6053.9793,-6053.7309,4650.1532,4650.2496,-6053.98,-6053.73,4650.1525,4650.2496,54,2.37,150,3711,"model",0,NA,"Accroche et force ~ 2.2 kts"
